distinct_fullvisitorid,distinct_visitid,occurrences
9553795607756909146,1552082863,1
9555948616579113257,1551566822,1
9557755899770343332,1551825928,1
9571473704854603631,1552172297,1
9572151570797376627,1551565332,1
9572953427095579442,1551653872,1
9573577918719549672,1552601730,1
9573860956885707702,1551910086,1
9584613794245930423,1551567460,1
9589346923659893596,1552171514,1
9595251019982722398,1552603092,1
9605132409171604114,1552601001,1
961062071521408857,1552085245,1
9625029983459215370,1551481083,1
9635300596092094696,1552344745,1
9635866325705342863,1552258260,1
9636466028464929736,1552425153,1
9639238477885908984,1552170543,1
9640083015729919855,1551998319,1
9648961077409732434,1551480395,1
965243994064457999,1552256528,1
9655917846054239382,1551567482,1
9657345221553499823,1551825881,1
9659416442399203318,1551567540,1
9667426736486927224,1552257003,1
9668723148881809222,1551912405,1
9674856780388235357,1551912356,1
9682150585799424418,1551653540,1
9687217336679313732,1552604243,1
9687386626952481292,1552258471,1
9688985502411389113,1551567504,1
9691214984012658044,1551912720,1
9694430467267742043,1551653727,1
9697891369069521242,1552603693,1
9708612641655152789,1552517044,1
9714413043140752992,1551825158,3
9714413043140752992,1551652712,3
9714413043140752992,1551740018,3
9719878323576312021,1552255453,1
9719929711191379160,1551566934,1
9722096856123904435,1551566704,1
9725096517678367272,1551826208,1
9731951919240989388,1551651910,1
9739841759405764654,1551480409,1
9740692244237413741,1552258713,1
9742601883910921087,1552343972,1
9749679725475699116,1551913007,1
9773928534079536449,1551653605,1
9773936515946443229,1551738886,1
9784867497462414756,1552085910,1
9790602646344813684,1552344988,2
9790602646344813684,1551911281,2
9801147407648534813,1551566569,1
9804045907149929516,1552082135,1
9806689161126334966,1551567550,1
9814654300563850201,1552344533,1
9814764425409076130,1551653231,1
9817998742130424204,1552516301,1
9818123613623861993,1551567260,1
9822620932003421796,1551739699,2
9822620932003421796,1551653354,2
9823506052271130146,1551566171,1
9824983454420658936,1551480562,1
9833251668866415178,1551653349,1
9834853768492600018,1552080626,1
9844751121775185813,1552257119,1
9847611474188686381,1551825853,1
9849430394178052042,1552514228,1
9850795975549855873,1551651528,1
98611180656877273,1551913159,1
9863082950679949492,1552431450,1
9875049997688762415,1552345000,1
9875688446946597497,1552168412,4
9875688446946597497,1552343465,4
9875688446946597497,1551480998,4
9875688446946597497,1551653214,4
9878388661011881059,1552085523,1
9884977499933699122,1551912866,1
9890062758415961182,1552601375,1
9890131744033156101,1552517971,1
9892046837034603364,1551562304,1
9892605953036019778,1552431526,1
9897844334234925119,1552603070,1
9899284787973845920,1552603752,1
9900224544243508922,1551481183,1
9913431440872118785,1551653773,1
9919044517507597938,1552082293,1
9930739026739710744,1552603668,1
9930885112849052805,1552172260,1
9931935669579411706,1552084429,1
9935405633976375114,1551567145,1
9936462577589277282,1552171429,1
9938223798352028152,1552172000,1
99448740614485711,1551912960,1
9946070767423121599,1552517604,1
9951582103503497686,1551997953,1
9952972844342463598,1552172388,1
9954869191245549040,1552256263,1
9961437267577384118,1551478722,1
9975085056835766132,1552342830,1
9977326434213711379,1551653777,1
9977631133546369505,1551652367,1
9982337482291410608,1552601345,1
9984851145711090928,1552257990,1
9985354028461460785,1552085861,1
9996739740237709367,1551567418,1
9998888508436997465,1552256211,1
